ip,port,org,city,country,source_file,sample_host,score
136.248.115.138,443,Oracle Corporation,Wayland,US,2026-03-15-oracle-us-batch-01.csv,https://136.248.115.138,9
137.131.8.2,443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,https://137.131.8.2,9
50.6.253.160,80,Oracle Corporation,San Francisco,US,2026-03-15-oracle-us-batch-01.csv,cpanel.phountain.com,2
130.110.249.47,443,Oracle Corporation,Windsor,US,2026-03-15-oracle-us-batch-01.csv,https://130.110.249.47,9
163.192.51.91,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://impact-plumbing.com,8
170.9.29.79,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.29.79:8880,5
163.192.51.35,2209,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.51.35:2209,5
155.248.198.240,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.198.240,9
50.6.154.47,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://mauricerubino.com,8
150.136.161.151,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.161.151,9
69.6.249.255,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,institutoeducacionaldopara.com.br,2
50.6.154.47,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://www.mauricerubino.com,8
129.158.203.186,80,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.158.203.186,2
150.136.169.72,80,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.169.72,2
161.33.151.218,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.151.218,9
168.107.33.34,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.33.34:443,6
129.146.228.56,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.228.56,9
140.245.97.217,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.97.217:443,6
151.145.78.32,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.78.32:443,6
151.145.69.178,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.69.178:443,6
161.33.151.148,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.151.148:443,6
158.179.195.46,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.195.46:443,6
168.107.20.169,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.20.169:443,6
151.145.68.13,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.68.13:443,6
158.179.163.158,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.163.158:443,6
168.107.26.225,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.26.225:443,6
151.145.75.39,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.75.39:443,6
158.179.172.33,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.172.33:443,6
140.245.67.129,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.67.129:443,6
50.6.253.175,443,Oracle Corporation,San Francisco,US,2026-03-15-oracle-us-batch-01.csv,https://www.biblebytes24.com,8
161.33.190.207,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.190.207:443,6
161.33.135.66,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.135.66:443,6
69.6.213.206,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,painelconnectjc.com.br,2
161.33.205.222,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.205.222:443,6
152.70.158.230,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.158.230,9
168.107.24.117,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.24.117,9
168.107.38.93,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.38.93:443,6
134.185.107.85,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.107.85:443,6
161.33.219.226,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.219.226:443,6
168.107.47.190,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.47.190:443,6
134.185.114.96,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.114.96:443,6
161.33.163.70,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.163.70:443,6
141.148.131.194,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.131.194,9
140.245.115.250,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.115.250:443,6
140.245.59.245,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.59.245,9
161.33.156.238,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.156.238:443,6
168.110.54.26,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,https://168.110.54.26,9
151.145.77.213,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.77.213:443,6
161.33.190.30,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.190.30:443,6
151.145.73.53,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.73.53:443,6
129.121.73.82,80,Oracle Corporation,Burlington,US,2026-03-15-oracle-us-batch-01.csv,clx.itvtrainingcenter.com,2
129.153.206.105,8880,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.206.105:8880,5
140.245.100.175,2053,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.100.175:2053,7
132.226.53.176,8880,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.53.176:8880,5
50.6.43.75,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://lechoixtransport.com,8
152.70.143.65,2053,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.143.65:2053,7
50.6.35.152,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,gamechangersltd.com,2
50.6.35.152,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://gamechangersltd.com,8
150.136.81.251,8880,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.81.251:8880,5
141.148.92.43,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,141.148.92.43:443,6
152.70.126.155,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.126.155,9
167.234.255.190,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://167.234.255.190,8
162.241.225.84,80,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,mail.urbanrootsphotography.com,2
134.185.107.145,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.107.145,9
129.158.244.114,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.158.244.114:443,6
134.185.96.177,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.96.177:443,6
129.146.84.32,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.84.32,9
140.245.77.206,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.77.206,9
137.131.8.105,443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,https://137.131.8.105,9
170.9.242.241,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://1211v-g03.us01-ae5.entry.qtok.us,9
137.131.58.128,443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,https://137.131.58.128,9
150.136.186.1,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.186.1:443,6
158.179.194.232,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://hui9854.eu.org,8
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,novajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,florajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,bellajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,plenajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,opalajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,primajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,safirajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,mirajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,vivajcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,nectarjcpainel.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,nativajcpainel.com.br,2
138.2.226.178,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://tz.armalv.com,8
151.145.79.57,2010,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.79.57:2010,5
151.145.79.57,8080,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.79.57:8080,5
162.241.218.232,80,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,www.kristichurch.com,2
163.192.125.75,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://regalrevenantinc.com,8
163.192.125.75,80,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,regalrevenantinc.com,2
140.245.84.178,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.84.178:443,6
130.110.12.69,443,Oracle Corporation,Windsor,US,2026-03-15-oracle-us-batch-01.csv,https://130.110.12.69,9
161.33.131.22,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.131.22:443,6
161.33.208.222,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.208.222:443,6
168.107.34.98,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.34.98,9
168.107.15.222,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.15.222,9
140.245.64.233,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.64.233:443,6
140.245.64.252,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.64.252:443,6
140.245.127.12,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.127.12:443,6
134.185.91.108,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.91.108,9
151.145.66.158,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.66.158,9
140.245.100.108,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.100.108,9
168.110.62.140,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,https://168.110.62.140,9
168.107.35.157,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.35.157,9
134.185.116.212,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.116.212:443,6
158.179.177.228,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.177.228:443,6
129.146.49.224,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://arm.ihasy.com,8
161.33.162.212,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.162.212:443,6
161.33.142.154,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.142.154,9
168.107.42.40,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.42.40,9
168.107.42.86,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.42.86,9
161.33.135.254,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.135.254:443,6
168.107.4.28,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.4.28:443,6
134.185.110.100,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.110.100:443,6
130.110.0.203,443,Oracle Corporation,Windsor,US,2026-03-15-oracle-us-batch-01.csv,https://130.110.0.203,9
134.185.108.153,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.108.153:443,6
129.146.85.151,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.85.151,9
161.33.221.182,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.221.182:443,6
158.179.174.243,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.174.243:443,6
161.33.216.197,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.216.197:443,6
134.185.113.150,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.113.150:443,6
161.33.165.21,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.165.21:443,6
151.145.79.57,2006,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.79.57:2006,5
138.2.228.82,1988,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://138.2.228.82:1988,5
50.6.53.141,2083,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://imbusting.com:2083,6
69.6.213.206,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,painelwebjc.com.br,2
69.6.212.83,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,ek-hw.com.br,2
69.6.196.133,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://www.dracoplatinacaelum.com,8
69.6.213.206,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,luanapanel.com.br,2
69.6.249.5,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,ambiancepremium.com,2
69.6.196.133,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://dracoplatinacaelum.com,8
162.241.226.181,443,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,https://www.aresofmocotx.org,8
162.241.224.194,443,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,https://store.merakiunited.com,8
140.245.49.15,80,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,s3-hxd.solitud.es,2
167.234.255.190,80,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,167.234.255.190,2
150.136.160.234,80,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.160.234:80,5
150.230.163.95,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.230.163.95:443,6
129.80.1.113,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.80.1.113:443,6
192.9.133.106,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.9.133.106:443,6
161.33.133.246,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.133.246:443,6
140.245.98.175,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.98.175,9
141.148.33.51,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,141.148.33.51:443,6
159.54.160.136,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,159.54.160.136:443,6
158.179.186.193,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.186.193:443,6
161.33.146.157,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.146.157:443,6
158.179.176.204,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.176.204,9
144.24.44.29,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.44.29,9
161.33.216.141,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.216.141:443,6
137.131.29.190,2443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,137.131.29.190:2443,2
161.33.137.97,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.137.97,9
161.33.193.144,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.193.144:443,6
161.33.176.178,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.176.178,9
161.33.130.238,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.130.238:443,6
140.245.51.230,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.51.230,9
158.179.173.157,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.173.157,9
140.245.92.183,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.92.183:443,6
69.6.249.93,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,sportlife.net.br,2
134.185.82.209,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.82.209,9
129.158.198.180,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.158.198.180:443,6
129.80.68.208,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.68.208,9
168.107.43.80,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.43.80:443,6
129.213.76.141,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.213.76.141:443,6
151.145.76.22,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.76.22,9
161.33.209.180,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.209.180:443,6
168.107.32.27,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.32.27:443,6
134.185.111.176,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.111.176:443,6
168.107.53.187,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.53.187,9
161.33.205.235,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.205.235:443,6
192.9.236.144,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.9.236.144:443,6
192.9.159.222,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://study.wthyfsk.top,8
158.179.182.151,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.182.151:443,6
168.107.26.137,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.26.137,9
159.13.47.219,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://au.revere.edzxy.top,9
192.9.133.106,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://v2ray.kisoul.org,8
129.146.51.158,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.51.158:8443,4
162.241.252.239,80,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,www.2creative.co,2
163.192.29.103,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,163.192.29.103:8443,4
192.9.132.152,1959,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.132.152:1959,5
192.9.143.126,54321,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.143.126:54321,5
69.6.213.206,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,rapainel.com.br,2
161.33.151.238,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.151.238,9
168.110.51.55,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.51.55:443,6
161.33.175.11,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.175.11,9
168.107.9.54,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.9.54:443,6
140.245.121.159,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.121.159,9
168.107.59.93,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.59.93:443,6
158.179.175.137,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.175.137,9
140.245.74.140,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.74.140,9
168.107.20.73,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.20.73,9
140.245.76.190,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.76.190:443,6
140.245.86.98,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.86.98,9
192.9.234.173,6666,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.234.173:6666,5
140.245.126.108,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.126.108,9
192.9.156.61,1700,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.156.61:1700,5
129.80.151.218,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.80.151.218:443,6
158.179.191.120,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.191.120:443,6
129.153.74.179,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.153.74.179:443,6
161.33.138.28,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.138.28:443,6
168.107.49.225,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.49.225:443,6
69.6.226.77,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,conectaproconsultores.cl,2
69.6.226.77,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://conectaproconsultores.cl,8
140.245.53.45,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.53.45:443,6
161.33.219.223,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.219.223,9
161.33.207.135,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.207.135:443,6
168.107.27.71,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.27.71:443,6
161.153.2.111,443,Oracle Corporation,Greenville,US,2026-03-15-oracle-us-batch-01.csv,https://161.153.2.111,9
146.235.230.198,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.230.198,9
161.33.220.35,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.220.35:443,6
192.9.145.230,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.145.230,9
161.33.151.68,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.151.68:443,6
144.24.59.68,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://cloud.lcnas.cloudns.ch,8
144.24.59.68,80,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,cloud.lcnas.cloudns.ch,2
161.33.176.53,1443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.176.53:1443,2
69.6.213.206,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,www.centraldigitaljc.com,2
165.1.74.181,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://165.1.74.181:8443,7
69.6.249.245,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,bemcasabrasil.online,2
138.2.236.155,9999,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://138.2.236.155:9999,5
140.245.51.234,8899,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.51.234:8899,2
161.33.192.197,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.192.197,9
192.9.133.26,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.133.26,9
129.146.191.182,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.191.182:443,6
168.107.63.70,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.63.70:443,6
168.107.1.225,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.1.225:443,6
129.146.241.234,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.241.234,9
129.151.21.236,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.151.21.236:443,6
159.54.179.50,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.179.50,9
134.185.101.249,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.101.249,9
40.233.112.185,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://40.233.112.185,9
144.24.37.28,5443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.37.28:5443,5
144.24.37.28,5443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.37.28:5443,4
69.6.212.151,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,driiip.com.br,2
